Handle,Bio_Text,Category_ID,Follower_Count,Following_Count,Engagement_Rate,Engagement,Profile_Pic_URL
@roam_4qxk2,Full-time traveler | 60+ countries | Budget travel hacks,CAT004,131090,278,7.84,10277,https://static.wanderlust.io/profiles/travel_8769.jpg
@code_12a5w,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,900179,1178,7.59,68323,https://pbs.twimg.com/profile_images/tech_8770/photo.jpg
@glam_vjxo,Personal stylist | Helping you dress your best every day,CAT002,477212,3604,18.81,89763,https://instagram.fcdn.com/fashion_8771/profile.jpg
@code_f32vd1,Data scientist | ML researcher | Turning data into decisions,CAT001,3582975,1298,6.19,221786,https://pbs.twimg.com/profile_images/tech_8772/photo.jpg
@data_o4qfa,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,1131863,1129,4.96,56140,https://pbs.twimg.com/profile_images/tech_8773/photo.jpg
@build_rn6b,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1350401,1709,6.92,93447,https://pbs.twimg.com/profile_images/tech_8774/photo.jpg
@build_qz2d,Full-stack developer | React & Node.js | Building scalable products,CAT001,731399,5964,4.65,34010,https://pbs.twimg.com/profile_images/tech_8775/photo.jpg
@tech_fd4ku,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,1884833,706,7.92,149278,https://pbs.twimg.com/profile_images/tech_8776/photo.jpg
@data_slq99a,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,743259,632,6.08,45190,https://pbs.twimg.com/profile_images/tech_8777/photo.jpg
@build_7mb2,Data scientist | ML researcher | Turning data into decisions,CAT001,2199418,425,11.61,255352,https://pbs.twimg.com/profile_images/tech_8778/photo.jpg
@gains_2dk,"Wellness coach | Holistic health | Mind, body & soul",CAT003,335856,1149,11.86,39832,https://cdn.fitfluencer.com/profiles/fitness_8779.jpg
@data_3ob,Data scientist | ML researcher | Turning data into decisions,CAT001,1040554,1150,7.89,82099,https://pbs.twimg.com/profile_images/tech_8780/photo.jpg
@trend_m7ce59,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,199541,835,13.99,27915,https://instagram.fcdn.com/fashion_8781/profile.jpg
@saas_ltd3yg,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,2005063,489,10.32,206922,https://pbs.twimg.com/profile_images/tech_8782/photo.jpg
@mode_my4,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,247154,192,17.49,43227,https://instagram.fcdn.com/fashion_8783/profile.jpg
@build_vspl4k,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,2041883,3539,10.3,210313,https://pbs.twimg.com/profile_images/tech_8784/photo.jpg
@mode_f37c,Streetwear & sneaker culture | Drops every Tuesday,CAT002,221484,141,18.33,40598,https://instagram.fcdn.com/fashion_8785/profile.jpg
@dev_y2xbvg,Data scientist | ML researcher | Turning data into decisions,CAT001,1398437,2978,6,83906,https://pbs.twimg.com/profile_images/tech_8786/photo.jpg
@saas_rq0wp,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,850594,5021,10.93,92969,https://pbs.twimg.com/profile_images/tech_8787/photo.jpg
@chef_eh425,Street food explorer | Eating my way around the world,CAT005,62006,2051,5.94,3683,https://cdn.foodieworld.com/users/food_8788/avatar.jpg
@gym_v5f3s,Gym rat & powerlifter | Strength over aesthetics | PRs weekly,CAT003,99136,473,12.31,12203,https://cdn.fitfluencer.com/profiles/fitness_8789.jpg
@fit_pfk,Yoga instructor | Mindful movement | Online classes available,CAT003,168939,2453,9.49,16032,https://cdn.fitfluencer.com/profiles/fitness_8790.jpg
@grind_cribtk,Marathon runner | Endurance training tips | Race day advice,CAT003,125230,1564,8.44,10569,https://cdn.fitfluencer.com/profiles/fitness_8791.jpg
@dev_z2e8q,Full-stack developer | React & Node.js | Building scalable products,CAT001,661162,2646,5.91,39074,https://pbs.twimg.com/profile_images/tech_8792/photo.jpg
@explore_4d0,"Adventure seeker | Hiking, diving & camping across the globe",CAT004,203937,715,13.2,26919,https://static.wanderlust.io/profiles/travel_8793.jpg
@gains_oby,CrossFit athlete | Nutrition coach | Weekly workout plans,CAT003,86466,929,8.15,7046,https://cdn.fitfluencer.com/profiles/fitness_8794.jpg
@explore_cfc4vg,Backpacker on a budget | Hostels & local food lover,CAT004,176994,1899,13.75,24336,https://static.wanderlust.io/profiles/travel_8795.jpg
@tech_bpt2,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,859671,728,10.09,86740,https://pbs.twimg.com/profile_images/tech_8796/photo.jpg
@explore_mfejq,"Adventure seeker | Hiking, diving & camping across the globe",CAT004,257602,1146,9.36,24111,https://static.wanderlust.io/profiles/travel_8797.jpg
@run_46fn,Certified personal trainer | Helping you crush your fitness goals,CAT003,308160,764,14.29,44036,https://cdn.fitfluencer.com/profiles/fitness_8798.jpg
@style_sg1,Model & content creator | Haute couture to everyday glam,CAT002,818942,1160,14.6,119565,https://instagram.fcdn.com/fashion_8799/profile.jpg
@globe_cbuww,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,224904,330,14.39,32363,https://static.wanderlust.io/profiles/travel_8800.jpg
@voyage_kw1aak,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,109672,2786,10.27,11263,https://static.wanderlust.io/profiles/travel_8801.jpg
@data_e6f4o,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,1188624,900,3.65,43384,https://pbs.twimg.com/profile_images/tech_8802/photo.jpg
@drift_32kx0,"Adventure seeker | Hiking, diving & camping across the globe",CAT004,747333,2424,16.7,124804,https://static.wanderlust.io/profiles/travel_8803.jpg
@trend_pk5,Personal stylist | Helping you dress your best every day,CAT002,222164,1096,11.17,24815,https://instagram.fcdn.com/fashion_8804/profile.jpg
@globe_xsn,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,107417,1607,13.7,14716,https://static.wanderlust.io/profiles/travel_8805.jpg
@dev_54pw1v,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,1476758,5977,3.66,54049,https://pbs.twimg.com/profile_images/tech_8806/photo.jpg
@trend_fbg,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,454199,486,12.99,59000,https://instagram.fcdn.com/fashion_8807/profile.jpg
@mode_4le5hw,Sustainable fashion advocate | Thrifted & curated looks,CAT002,559266,1415,13.18,73711,https://instagram.fcdn.com/fashion_8808/profile.jpg
@chic_8m8q9,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,525489,1939,11.08,58224,https://instagram.fcdn.com/fashion_8809/profile.jpg
@trend_22w,Personal stylist | Helping you dress your best every day,CAT002,1117997,2874,14.33,160208,https://instagram.fcdn.com/fashion_8810/profile.jpg
@build_7yy5e,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,3193324,2876,8.26,263768,https://pbs.twimg.com/profile_images/tech_8811/photo.jpg
@glam_eag9,Streetwear & sneaker culture | Drops every Tuesday,CAT002,757815,2475,16.92,128222,https://instagram.fcdn.com/fashion_8812/profile.jpg
@tech_dl7,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,1490755,788,10.18,151758,https://pbs.twimg.com/profile_images/tech_8813/photo.jpg
@explore_1e6,"Adventure seeker | Hiking, diving & camping across the globe",CAT004,247340,1959,8.44,20875,https://static.wanderlust.io/profiles/travel_8814.jpg
@roam_hkary,"Adventure seeker | Hiking, diving & camping across the globe",CAT004,142117,694,12.36,17565,https://static.wanderlust.io/profiles/travel_8815.jpg
@explore_ilx,Solo female traveler | Safety tips & inspiring journeys,CAT004,140344,1347,11.74,16476,https://static.wanderlust.io/profiles/travel_8816.jpg
@glam_9ihn,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,228419,226,15.85,36204,https://instagram.fcdn.com/fashion_8817/profile.jpg
@code_yhc,Cybersecurity expert | Ethical hacker | Keeping your data safe,CAT001,3191496,1531,9.28,296170,https://pbs.twimg.com/profile_images/tech_8818/photo.jpg
@drift_7spt,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,160558,4103,16.48,26459,https://static.wanderlust.io/profiles/travel_8819.jpg
@run_z5s,CrossFit athlete | Nutrition coach | Weekly workout plans,CAT003,196878,1099,14.47,28488,https://cdn.fitfluencer.com/profiles/fitness_8820.jpg
@lift_s31j,Marathon runner | Endurance training tips | Race day advice,CAT003,443081,449,14.78,65487,https://cdn.fitfluencer.com/profiles/fitness_8821.jpg
@gains_0kr,Yoga instructor | Mindful movement | Online classes available,CAT003,250309,976,11.75,29411,https://cdn.fitfluencer.com/profiles/fitness_8822.jpg
@run_wi7g3c,Gym rat & powerlifter | Strength over aesthetics | PRs weekly,CAT003,319678,690,8.33,26629,https://cdn.fitfluencer.com/profiles/fitness_8823.jpg
@tech_3ud,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1103015,401,4.47,49304,https://pbs.twimg.com/profile_images/tech_8824/photo.jpg
@vogue_4q8e,Personal stylist | Helping you dress your best every day,CAT002,973833,181,8.96,87255,https://instagram.fcdn.com/fashion_8825/profile.jpg
@data_3pfzr0,Full-stack developer | React & Node.js | Building scalable products,CAT001,2808996,976,6.64,186517,https://pbs.twimg.com/profile_images/tech_8826/photo.jpg
@data_mk8456,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1653371,852,5.8,95895,https://pbs.twimg.com/profile_images/tech_8827/photo.jpg
@gains_h72,Certified personal trainer | Helping you crush your fitness goals,CAT003,181909,8020,10.28,18700,https://cdn.fitfluencer.com/profiles/fitness_8828.jpg
@run_8wn,Gym rat & powerlifter | Strength over aesthetics | PRs weekly,CAT003,252339,2576,14.63,36917,https://cdn.fitfluencer.com/profiles/fitness_8829.jpg
@gains_7lobqz,Yoga instructor | Mindful movement | Online classes available,CAT003,123805,1451,11.68,14460,https://cdn.fitfluencer.com/profiles/fitness_8830.jpg
@dev_dj7n,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1674040,3580,11.35,190003,https://pbs.twimg.com/profile_images/tech_8831/photo.jpg
@lift_mjkhw,Gym rat & powerlifter | Strength over aesthetics | PRs weekly,CAT003,174694,1434,5.55,9695,https://cdn.fitfluencer.com/profiles/fitness_8832.jpg
@code_lfvque,Data scientist | ML researcher | Turning data into decisions,CAT001,939824,113,5.14,48306,https://pbs.twimg.com/profile_images/tech_8833/photo.jpg
@eat_veh,Restaurant reviewer | Honest takes | Your city food guide,CAT005,82316,609,5.6,4609,https://cdn.foodieworld.com/users/food_8834/avatar.jpg
@vogue_ygf,Streetwear & sneaker culture | Drops every Tuesday,CAT002,209637,2757,18.37,38510,https://instagram.fcdn.com/fashion_8835/profile.jpg
@trend_2md6t,Model & content creator | Haute couture to everyday glam,CAT002,654714,1053,9.19,60168,https://instagram.fcdn.com/fashion_8836/profile.jpg
@bite_ius9,Restaurant reviewer | Honest takes | Your city food guide,CAT005,52679,3321,7.54,3971,https://cdn.foodieworld.com/users/food_8837/avatar.jpg
@build_rh7bp,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,1125253,912,4.54,51086,https://pbs.twimg.com/profile_images/tech_8838/photo.jpg
@data_iowpx,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,3841615,2387,3.84,147518,https://pbs.twimg.com/profile_images/tech_8839/photo.jpg
@wander_05lvpf,Solo female traveler | Safety tips & inspiring journeys,CAT004,175688,1966,12.11,21275,https://static.wanderlust.io/profiles/travel_8840.jpg
@cloud_efcyx,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1059114,830,8.9,94261,https://pbs.twimg.com/profile_images/tech_8841/photo.jpg
@cloud_qzfw,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,2094292,2803,10.32,216130,https://pbs.twimg.com/profile_images/tech_8842/photo.jpg
@style_eec68r,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,308336,1393,15.44,47607,https://instagram.fcdn.com/fashion_8843/profile.jpg
@drift_ikbe0q,Full-time traveler | 60+ countries | Budget travel hacks,CAT004,156975,230,10.19,15995,https://static.wanderlust.io/profiles/travel_8844.jpg
@ai_1ccy8p,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1699407,286,3.42,58119,https://pbs.twimg.com/profile_images/tech_8845/photo.jpg
@foodie_ruxrr0,Pastry chef | Baking tutorials | Dessert lover,CAT005,58913,4312,9.56,5632,https://cdn.foodieworld.com/users/food_8846/avatar.jpg
@mode_ot5,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,889622,585,16.23,144385,https://instagram.fcdn.com/fashion_8847/profile.jpg
@gains_jem60,"Wellness coach | Holistic health | Mind, body & soul",CAT003,685363,3428,10.41,71346,https://cdn.fitfluencer.com/profiles/fitness_8848.jpg
@gains_hp90l,CrossFit athlete | Nutrition coach | Weekly workout plans,CAT003,188553,1901,10.11,19062,https://cdn.fitfluencer.com/profiles/fitness_8849.jpg
@gym_6p87id,Yoga instructor | Mindful movement | Online classes available,CAT003,189642,3305,8.3,15740,https://cdn.fitfluencer.com/profiles/fitness_8850.jpg
@taste_z39,Street food explorer | Eating my way around the world,CAT005,62636,451,4.53,2837,https://cdn.foodieworld.com/users/food_8851/avatar.jpg
@mode_tsa,Streetwear & sneaker culture | Drops every Tuesday,CAT002,404804,670,8.94,36189,https://instagram.fcdn.com/fashion_8852/profile.jpg
@trend_pyrra,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,475738,545,11.58,55090,https://instagram.fcdn.com/fashion_8853/profile.jpg
@explore_pzk3,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,342562,2136,17.68,60564,https://static.wanderlust.io/profiles/travel_8854.jpg
@bite_aaechg,Street food explorer | Eating my way around the world,CAT005,83095,989,4.88,4055,https://cdn.foodieworld.com/users/food_8855/avatar.jpg
@cloud_sdw,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,1560026,851,7.81,121838,https://pbs.twimg.com/profile_images/tech_8856/photo.jpg
@lift_jom2q2,Certified personal trainer | Helping you crush your fitness goals,CAT003,170518,2321,7.73,13181,https://cdn.fitfluencer.com/profiles/fitness_8857.jpg
@chef_qg6gb,Healthy meal prep guru | Clean eating made easy,CAT005,45938,2772,9.51,4368,https://cdn.foodieworld.com/users/food_8858/avatar.jpg
@look_pv7w,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,441580,562,9.36,41331,https://instagram.fcdn.com/fashion_8859/profile.jpg
@vogue_gzi,Model & content creator | Haute couture to everyday glam,CAT002,187095,2216,17.34,32442,https://instagram.fcdn.com/fashion_8860/profile.jpg
@globe_yviu8,Backpacker on a budget | Hostels & local food lover,CAT004,293069,713,8.76,25672,https://static.wanderlust.io/profiles/travel_8861.jpg
@tech_k8o8se,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,547392,1939,5.77,31584,https://pbs.twimg.com/profile_images/tech_8862/photo.jpg
@gym_1byrl1,"Wellness coach | Holistic health | Mind, body & soul",CAT003,189408,1490,9.36,17728,https://cdn.fitfluencer.com/profiles/fitness_8863.jpg
@saas_luos,Data scientist | ML researcher | Turning data into decisions,CAT001,559589,213,5.61,31392,https://pbs.twimg.com/profile_images/tech_8864/photo.jpg
@vogue_rqp2m,Personal stylist | Helping you dress your best every day,CAT002,1277697,607,10.93,139652,https://instagram.fcdn.com/fashion_8865/profile.jpg
@cook_a0jq9,Healthy meal prep guru | Clean eating made easy,CAT005,193758,1410,6.72,13020,https://cdn.foodieworld.com/users/food_8866/avatar.jpg
@roam_we9,Backpacker on a budget | Hostels & local food lover,CAT004,74988,1717,17.33,12995,https://static.wanderlust.io/profiles/travel_8867.jpg
@foodie_27brt,Healthy meal prep guru | Clean eating made easy,CAT005,34526,1059,4.38,1512,https://cdn.foodieworld.com/users/food_8868/avatar.jpg
@explore_qmjn6,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,113295,887,11.75,13312,https://static.wanderlust.io/profiles/travel_8869.jpg
@look_y8d,Personal stylist | Helping you dress your best every day,CAT002,953951,1586,18.79,179247,https://instagram.fcdn.com/fashion_8870/profile.jpg
@vogue_juxe0,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,319180,654,14.3,45642,https://instagram.fcdn.com/fashion_8871/profile.jpg
@vogue_ulpgu,Model & content creator | Haute couture to everyday glam,CAT002,333325,1515,9.65,32165,https://instagram.fcdn.com/fashion_8872/profile.jpg
@voyage_f966d,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,281758,1613,17.65,49730,https://static.wanderlust.io/profiles/travel_8873.jpg
@tech_76qyv,Data scientist | ML researcher | Turning data into decisions,CAT001,747647,476,10.98,82091,https://pbs.twimg.com/profile_images/tech_8874/photo.jpg
@run_076x6h,Yoga instructor | Mindful movement | Online classes available,CAT003,122360,3367,7.27,8895,https://cdn.fitfluencer.com/profiles/fitness_8875.jpg
@mode_mzg,Personal stylist | Helping you dress your best every day,CAT002,638133,1841,10.21,65153,https://instagram.fcdn.com/fashion_8876/profile.jpg
@code_rgl26a,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,938436,207,10.04,94218,https://pbs.twimg.com/profile_images/tech_8877/photo.jpg
@sweat_3ai6,Marathon runner | Endurance training tips | Race day advice,CAT003,297997,2116,13.1,39037,https://cdn.fitfluencer.com/profiles/fitness_8878.jpg
